icb_code,org_code,planning_ref,measure_type,dim_type,fin_year,ref_key,source,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,full_key
QXU,RTK,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,June24_plan,84.12698412698413,80.15873015873017,84.82758620689656,88.43537414965986,88.43537414965986,85.84070796460178,85.71428571428571,86.66666666666667,86.51685393258427,85.38461538461539,82.09876543209876,86.71875,E.B.35PercentageRTK
QXU,RTK,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,variance,-1.9841269841269877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35PercentageRTK
QNQ,QNQ,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,current_actuals,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35NumeratorQNQ
QNQ,QNQ,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,June24_plan,167,184,197,200,184,218,228,250,217,255,242,252,E.B.35NumeratorQNQ
QNQ,QNQ,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,variance,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35NumeratorQNQ
QNQ,QNQ,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,current_actuals,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35DenominatorQNQ
QNQ,QNQ,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,June24_plan,235,255,270,270,245,295,300,325,285,335,310,315,E.B.35DenominatorQNQ
QNQ,QNQ,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,variance,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35DenominatorQNQ
QNQ,QNQ,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,current_actuals,71.52103559870551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35PercentageQNQ
QNQ,QNQ,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,June24_plan,71.06382978723404,72.15686274509804,72.96296296296296,74.07407407407408,75.10204081632654,73.89830508474576,76,76.92307692307693,76.14035087719299,76.11940298507463,78.06451612903226,80,E.B.35PercentageQNQ
QNQ,QNQ,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,variance,0.4572058114714679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35PercentageQNQ
QKS,RN7,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,current_actuals,60.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35NumeratorRN7
QKS,RN7,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,June24_plan,40,51,64,57,48,55,50,51,49,50,53,58,E.B.35NumeratorRN7
QKS,RN7,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,variance,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35NumeratorRN7
QKS,RN7,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,current_actuals,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35DenominatorRN7
QKS,RN7,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,June24_plan,59,74,91,82,67,76,71,71,70,71,73,79,E.B.35DenominatorRN7
QKS,RN7,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,variance,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35DenominatorRN7
QKS,RN7,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,current_actuals,72.89156626506023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35PercentageRN7
QKS,RN7,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,June24_plan,67.79661016949152,68.91891891891892,70.32967032967034,69.51219512195121,71.64179104477611,72.36842105263158,70.4225352112676,71.83098591549296,70,70.4225352112676,72.6027397260274,73.41772151898735,E.B.35PercentageRN7
QKS,RN7,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,variance,5.094956095568719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35PercentageRN7
QNX,RYR,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,current_actuals,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35NumeratorRYR
QNX,RYR,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,June24_plan,308,299,307,348,313,275,275,289,284,332,316,332,E.B.35NumeratorRYR
QNX,RYR,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,variance,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35NumeratorRYR
QNX,RYR,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,current_actuals,550.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35DenominatorRYR
QNX,RYR,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,June24_plan,474,474,451,519,474,474,519,474,451,496,451,474,E.B.35DenominatorRYR
QNX,RYR,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,variance,76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35DenominatorRYR
QNX,RYR,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,current_actuals,59.763851044505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35PercentageRYR
QNX,RYR,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,June24_plan,64.9789029535865,63.0801687763713,68.07095343680709,67.05202312138728,66.03375527426161,58.0168776371308,52.98651252408478,60.970464135021096,62.97117516629712,66.93548387096774,70.06651884700665,70.042194092827,E.B.35PercentageRYR
QNX,RYR,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,variance,-5.215051909081495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35PercentageRYR
QXU,QXU,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,current_actuals,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35NumeratorQXU
QXU,QXU,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,June24_plan,451,444,515,482,540,481,503,546,473,526,514,492,E.B.35NumeratorQXU
QXU,QXU,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,variance,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35NumeratorQXU
QXU,QXU,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,current_actuals,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35DenominatorQXU
QXU,QXU,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,June24_plan,572,570,655,604,686,613,640,694,605,667,654,624,E.B.35DenominatorQXU
QXU,QXU,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,variance,-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35DenominatorQXU
QXU,QXU,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,current_actuals,80.83941605839416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35PercentageQXU
QXU,QXU,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,June24_plan,78.84615384615384,77.89473684210526,78.62595419847328,79.80132450331125,78.71720116618076,78.46655791190864,78.59375,78.6743515850144,78.18181818181819,78.86056971514243,78.59327217125383,78.84615384615384,E.B.35PercentageQXU
QXU,QXU,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,variance,1.9932622122403245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35PercentageQXU
QKS,QKS,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,current_actuals,629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35NumeratorQKS
QKS,QKS,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,June24_plan,536,615,602,596,575,577,599,607,575,620,585,597,E.B.35NumeratorQKS
QKS,QKS,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,variance,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35NumeratorQKS
QKS,QKS,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,current_actuals,869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35DenominatorQKS
QKS,QKS,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,June24_plan,739,836,805,809,769,773,800,797,757,813,758,771,E.B.35DenominatorQKS
QKS,QKS,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,variance,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35DenominatorQKS
QKS,QKS,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,current_actuals,72.38204833141542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35PercentageQKS
QKS,QKS,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,June24_plan,72.53044654939107,73.56459330143541,74.78260869565217,73.67119901112484,74.77243172951886,74.64424320827942,74.875,76.16060225846925,75.95772787318363,76.26076260762608,77.17678100263852,77.431906614786,E.B.35PercentageQKS
QKS,QKS,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,variance,-0.14839821797565378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35PercentageQKS
QU9,RTH,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,current_actuals,218.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35NumeratorRTH
QU9,RTH,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,June24_plan,223,232,261,245,246,276,227,248,236,300,239,264,E.B.35NumeratorRTH
QU9,RTH,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,variance,-4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35NumeratorRTH
QU9,RTH,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,current_actuals,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35DenominatorRTH
QU9,RTH,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,June24_plan,348,357,398,372,372,414,339,370,351,444,352,377,E.B.35DenominatorRTH
QU9,RTH,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,variance,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35DenominatorRTH
QU9,RTH,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,current_actuals,61.7231638418079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35PercentageRTH
QU9,RTH,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,June24_plan,64.08045977011494,64.9859943977591,65.57788944723619,65.86021505376344,66.12903225806451,66.66666666666666,66.96165191740413,67.02702702702703,67.23646723646723,67.56756756756756,67.89772727272727,70.026525198939,E.B.35PercentageRTH
QU9,RTH,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,variance,-2.357295928307039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35PercentageRTH
QXU,RA2,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,current_actuals,144.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35NumeratorRA2
QXU,RA2,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,June24_plan,132,128,125,120,123,132,145,152,140,155,146,132,E.B.35NumeratorRA2
QXU,RA2,E.B.35,Numerator,Month,2024/25,E.B.35Numerator,variance,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35NumeratorRA2
QXU,RA2,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,current_actuals,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35DenominatorRA2
QXU,RA2,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,June24_plan,155,150,145,140,145,155,170,180,165,182,172,156,E.B.35DenominatorRA2
QXU,RA2,E.B.35,Denominator,Month,2024/25,E.B.35Denominator,variance,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35DenominatorRA2
QXU,RA2,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,current_actuals,76.05263157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35PercentageRA2
QXU,RA2,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,June24_plan,85.16129032258064,85.33333333333334,86.20689655172413,85.71428571428571,84.82758620689656,85.16129032258064,85.29411764705883,84.44444444444444,84.84848484848484,85.16483516483517,84.88372093023256,84.61538461538461,E.B.35PercentageRA2
QXU,RA2,E.B.35,Percentage,Month,2024/25,E.B.35Percentage,variance,-9.10865874363327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.35PercentageRA2
QRL,QRL,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,current_actuals,6046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorQRL
QRL,QRL,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,June24_plan,5976,6266,6181,6331,6286,6180,6435,6261,5924,6249,6116,6429,E.B.27NumeratorQRL
QRL,QRL,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,variance,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorQRL
QRL,QRL,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,current_actuals,7886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorQRL
QRL,QRL,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,June24_plan,7816,8107,8018,8245,8198,8051,8359,8127,7740,8135,7894,8176,E.B.27DenominatorQRL
QRL,QRL,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,variance,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorQRL
QRL,QRL,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,current_actuals,76.66751204666498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageQRL
QRL,QRL,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,June24_plan,76.45854657113614,77.29122980140619,77.0890496383138,76.78593086719225,76.67723835081726,76.76065085082598,76.98289269051321,77.03949796973053,76.5374677002584,76.81622618315919,77.47656447935141,78.6325831702544,E.B.27PercentageQRL
QRL,QRL,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,variance,0.20896547552884215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageQRL
QRL,RHM,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,current_actuals,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorRHM
QRL,RHM,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,June24_plan,1820,1820,1733,1993,1820,1820,1993,1820,1733,1906,1733,1820,E.B.27NumeratorRHM
QRL,RHM,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,variance,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorRHM
QRL,RHM,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,current_actuals,2233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorRHM
QRL,RHM,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,June24_plan,2275,2275,2166,2491,2275,2275,2491,2275,2166,2383,2166,2275,E.B.27DenominatorRHM
QRL,RHM,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,variance,-42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorRHM
QRL,RHM,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,current_actuals,85.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageRHM
QRL,RHM,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,June24_plan,80,80,80.00923361034165,80.0080289040546,80,80,80.0080289040546,80,80.00923361034165,79.9832144355854,80.00923361034165,80,E.B.27PercentageRHM
QRL,RHM,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,variance,5.714285714285708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageRHM
QNX,RPC,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,current_actuals,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorRPC
QNX,RPC,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,June24_plan,377,452,496,542,538,418,559,546,458,473,573,471,E.B.27NumeratorRPC
QNX,RPC,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,variance,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorRPC
QNX,RPC,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,current_actuals,551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorRPC
QNX,RPC,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,June24_plan,462,551,583,630,647,525,650,638,534,581,652,548,E.B.27DenominatorRPC
QNX,RPC,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,variance,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorRPC
QNX,RPC,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,current_actuals,86.02540834845736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageRPC
QNX,RPC,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,June24_plan,81.6017316017316,82.03266787658802,85.07718696397941,86.03174603174604,83.15301391035548,79.61904761904762,86,85.57993730407524,85.76779026217228,81.41135972461274,87.88343558282209,85.94890510948905,E.B.27PercentageRPC
QNX,RPC,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,variance,4.423676746725761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageRPC
QKS,RPA,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,current_actuals,972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorRPA
QKS,RPA,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,June24_plan,1145,1263,1165,1213,1253,1241,1133,1392,890,870,1174,1230,E.B.27NumeratorRPA
QKS,RPA,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,variance,-173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorRPA
QKS,RPA,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,current_actuals,1722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorRPA
QKS,RPA,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,June24_plan,1670,1790,1658,1691,1737,1670,1509,1875,1191,1150,1541,1597,E.B.27DenominatorRPA
QKS,RPA,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,variance,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorRPA
QKS,RPA,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,current_actuals,56.44599303135889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageRPA
QKS,RPA,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,June24_plan,68.562874251497007,70.55865921787709,70.26537997587454,71.73270254287404,72.13586643638456,74.31137724550898,75.08283631544069,74.24,74.72712006717045,75.65217391304347,76.18429591174561,77.01941139636818,E.B.27PercentageRPA
QKS,RPA,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,variance,-12.116881220138119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageRPA
QKS,RWF,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,current_actuals,1589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorRWF
QKS,RWF,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,June24_plan,1364,1454,1494,1567,1584,1422,1638,1606,1460,1622,1556,1488,E.B.27NumeratorRWF
QKS,RWF,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,variance,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorRWF
QKS,RWF,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,current_actuals,2096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorRWF
QKS,RWF,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,June24_plan,1818,1938,1991,2089,2111,1895,2174,2123,1920,2125,2028,1932,E.B.27DenominatorRWF
QKS,RWF,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,variance,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorRWF
QKS,RWF,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,current_actuals,75.81106870229007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageRWF
QKS,RWF,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,June24_plan,75.02750275027503,75.02579979360165,75.03766951280764,75.01196744853998,75.03552818569399,75.03957783641161,75.34498620055197,75.64766839378238,76.04166666666666,76.32941176470588,76.72583826429981,77.01863354037268,E.B.27PercentageRWF
QKS,RWF,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,variance,0.7835659520150386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageRWF
QKS,RVV,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,current_actuals,2625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorRVV
QKS,RVV,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,June24_plan,3735,3554,3310,3898,3460,3545,4051,3424,3303,3680,3388,3600,E.B.27NumeratorRVV
QKS,RVV,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,variance,-1110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorRVV
QKS,RVV,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,current_actuals,4047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorRVV
QKS,RVV,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,June24_plan,5658,5303,4866,5648,4941,4992,5626,4690,4463,4905,4457,4674,E.B.27DenominatorRVV
QKS,RVV,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,variance,-1611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorRVV
QKS,RVV,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,current_actuals,64.86286137879911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageRVV
QKS,RVV,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,June24_plan,66.01272534464475,67.01866867810674,68.02301685162351,69.01558073654391,70.02631046346893,71.0136217948718,72.0049768929968,73.00639658848614,74.00851445216222,75.02548419979613,76.01525689925958,77.02182284980744,E.B.27PercentageRVV
QKS,RVV,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,variance,-1.1498639658456398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageRVV
QNX,QNX,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,current_actuals,6685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorQNX
QNX,QNX,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,June24_plan,7367,7272,7049,7885,7113,7344,7957,7431,6894,7492,7195,7515,E.B.27NumeratorQNX
QNX,QNX,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,variance,-682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorQNX
QNX,QNX,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,current_actuals,9326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorQNX
QNX,QNX,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,June24_plan,9775,9636,9309,10407,9400,9754,10501,9805,8990,9810,9348,9686,E.B.27DenominatorQNX
QNX,QNX,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,variance,-449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorQNX
QNX,QNX,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,current_actuals,71.6813210379584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageQNX
QNX,QNX,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,June24_plan,75.36572890025576,75.46699875466999,75.72241916424966,75.76631113673488,75.67021276595744,75.29218782038139,75.77373583468241,75.78786333503315,76.68520578420467,76.3710499490316,76.96833547282841,77.58620689655173,E.B.27PercentageQNX
QNX,QNX,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,variance,-3.6844078622973626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageQNX
QU9,RXQ,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,current_actuals,1582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorRXQ
QU9,RXQ,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,June24_plan,398,398,400,409,397,407,406,410,398,399,401,399,E.B.27NumeratorRXQ
QU9,RXQ,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,variance,1184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorRXQ
QU9,RXQ,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,current_actuals,2182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorRXQ
QU9,RXQ,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,June24_plan,529,513,513,524,513,529,538,530,514,513,518,513,E.B.27DenominatorRXQ
QU9,RXQ,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,variance,1653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorRXQ
QU9,RXQ,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,current_actuals,72.50229147571035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageRXQ
QU9,RXQ,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,June24_plan,75.23629489603024,77.58284600389864,77.97270955165692,78.05343511450383,77.38791423001949,76.93761814744802,75.46468401486989,77.35849056603774,77.431906614786,77.77777777777779,77.41312741312741,77.77777777777779,E.B.27PercentageRXQ
QU9,RXQ,E.B.27,Percentage,Month,2024/25,E.B.27Percentage,variance,-2.734003420319894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27PercentageRXQ
QU9,RHW,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,current_actuals,1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorRHW
QU9,RHW,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,June24_plan,1310,1500,1658,1580,1753,1501,1428,1544,1327,1454,1364,1473,E.B.27NumeratorRHW
QU9,RHW,E.B.27,Numerator,Month,2024/25,E.B.27Numerator,variance,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27NumeratorRHW
QU9,RHW,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,current_actuals,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E.B.27DenominatorRHW
QU9,RHW,E.B.27,Denominator,Month,2024/25,E.B.27Denominator,June24_plan,1794,2027,2211,2107,2337,2001,1904,2031,1746,1913,1794,1913,E.B.27DenominatorRHW
