icb_code,org_code,dimension_name,source,planning_ref,measure_type,metric_value,ref_key
QXU,QXU,Jul-24,current_actuals,E.M.30,Percentage,93.68298748631584,E.M.30Percentage
QNX,QNX,Sep-24,current_actuals,E.M.30j,Denominator,0.033333333,E.M.30jDenominator
QKS,QKS,Jul-24,current_actuals,E.M.30g,Denominator,2672.0967742000003,E.M.30gDenominator
QRL,QRL,Jul-24,current_actuals,E.M.30g,Denominator,3011.6129032,E.M.30gDenominator
QNX,QNX,Jul-24,current_actuals,E.M.30b,Denominator,103.161290332,E.M.30bDenominator
QNX,QNX,Jul-24,current_actuals,E.M.30b,Numerator,68.322580637,E.M.30bNumerator
QNX,QNX,Jul-24,current_actuals,E.M.30b,Percentage,66.22889304420299,E.M.30bPercentage
QKS,QKS,Jul-24,current_actuals,E.M.30h,Denominator,78,E.M.30hDenominator
QU9,QU9,Jul-24,current_actuals,E.M.30g,Denominator,1796.5161291,E.M.30gDenominator
QNQ,QNQ,Jul-24,current_actuals,E.M.30g,Denominator,1153,E.M.30gDenominator
QXU,QXU,Jul-24,current_actuals,E.M.30g,Denominator,1482.0967742,E.M.30gDenominator
QRL,QRL,Jul-24,current_actuals,E.M.30h,Denominator,145.74193548,E.M.30hDenominator
QKS,QKS,Jul-24,current_actuals,E.M.30i,Denominator,159.90322581,E.M.30iDenominator
QU9,QU9,Jul-24,current_actuals,E.M.30h,Denominator,7.580645162,E.M.30hDenominator
QNQ,QNQ,Jul-24,current_actuals,E.M.30h,Denominator,56.29032258,E.M.30hDenominator
QXU,QXU,Jul-24,current_actuals,E.M.30h,Denominator,26.290322578,E.M.30hDenominator
QRL,QRL,Jul-24,current_actuals,E.M.30i,Denominator,183.06451612,E.M.30iDenominator
QKS,QKS,Jul-24,current_actuals,E.M.30j,Denominator,0.258064517,E.M.30jDenominator
QU9,QU9,Jul-24,current_actuals,E.M.30i,Denominator,174.70967742,E.M.30iDenominator
QU9,QU9,Oct-24,current_actuals,E.M.30,Count,1981.0967742,E.M.30Count
QU9,QU9,Oct-24,current_actuals,E.M.30,Denominator,1981.0967742,E.M.30Denominator
QU9,QU9,Oct-24,current_actuals,E.M.30,Numerator,1864.9354839,E.M.30Numerator
QU9,QU9,Oct-24,current_actuals,E.M.30,Percentage,94.13651610497887,E.M.30Percentage
QNQ,QNQ,Jul-24,current_actuals,E.M.30i,Denominator,46.51612903,E.M.30iDenominator
QXU,QXU,Jul-24,current_actuals,E.M.30i,Denominator,74.12903226,E.M.30iDenominator
QU9,QU9,Jul-24,current_actuals,E.M.30j,Denominator,1.806451613,E.M.30jDenominator
QU9,QU9,Nov-24,current_actuals,E.M.30i,Denominator,176.06666667000002,E.M.30iDenominator
QNQ,QNQ,Jul-24,current_actuals,E.M.30j,Denominator,0,E.M.30jDenominator
QXU,QXU,Jul-24,current_actuals,E.M.30j,Denominator,0,E.M.30jDenominator
QKS,QKS,Jul-24,current_actuals,E.M.30a,Denominator,2750.0967742000003,E.M.30aDenominator
QKS,QKS,Jul-24,current_actuals,E.M.30a,Numerator,2529.4193548,E.M.30aNumerator
QKS,QKS,Jul-24,current_actuals,E.M.30a,Percentage,91.9756489491467,E.M.30aPercentage
QNX,QNX,Jun-24,current_actuals,E.M.30g,Denominator,2433.8,E.M.30gDenominator
QKS,QKS,Jul-24,current_actuals,E.M.30b,Denominator,160.16129032700002,E.M.30bDenominator
QKS,QKS,Jul-24,current_actuals,E.M.30b,Numerator,107.22580646,E.M.30bNumerator
QKS,QKS,Jul-24,current_actuals,E.M.30b,Percentage,66.94864048677302,E.M.30bPercentage
QNX,QNX,Jun-24,current_actuals,E.M.30h,Denominator,70.43333333,E.M.30hDenominator
QU9,QU9,Jul-24,current_actuals,E.M.30a,Denominator,1804.096774262,E.M.30aDenominator
QU9,QU9,Jul-24,current_actuals,E.M.30a,Numerator,1710.4516129,E.M.30aNumerator
QU9,QU9,Jul-24,current_actuals,E.M.30a,Percentage,94.80930498308177,E.M.30aPercentage
QRL,QRL,Sep-24,current_actuals,E.M.30g,Denominator,2992.4333333,E.M.30gDenominator
QNQ,QNQ,Jul-24,current_actuals,E.M.30a,Denominator,1209.29032258,E.M.30aDenominator
QNQ,QNQ,Jul-24,current_actuals,E.M.30a,Numerator,1138.225806,E.M.30aNumerator
QNQ,QNQ,Jul-24,current_actuals,E.M.30a,Percentage,94.1234528009465,E.M.30aPercentage
QXU,QXU,Jul-24,current_actuals,E.M.30a,Denominator,1508.3870967779999,E.M.30aDenominator
QXU,QXU,Jul-24,current_actuals,E.M.30a,Numerator,1432.1612903,E.M.30aNumerator
QXU,QXU,Jul-24,current_actuals,E.M.30a,Percentage,94.94653549869112,E.M.30aPercentage
QRL,QRL,Jul-24,current_actuals,E.M.30b,Numerator,122.419354839,E.M.30bNumerator
QNX,QNX,Jun-24,current_actuals,E.M.30i,Denominator,103.33333333,E.M.30iDenominator
QU9,QU9,Jul-24,current_actuals,E.M.30b,Denominator,176.516129033,E.M.30bDenominator
QU9,QU9,Jul-24,current_actuals,E.M.30b,Numerator,127.70967742,E.M.30bNumerator
QU9,QU9,Jul-24,current_actuals,E.M.30b,Percentage,72.3501461988918,E.M.30bPercentage
QNQ,QNQ,Jul-24,current_actuals,E.M.30b,Denominator,46.51612903,E.M.30bDenominator
QNQ,QNQ,Jul-24,current_actuals,E.M.30b,Numerator,26.64516129,E.M.30bNumerator
QNQ,QNQ,Jul-24,current_actuals,E.M.30b,Percentage,57.28155340014543,E.M.30bPercentage
QXU,QXU,Jul-24,current_actuals,E.M.30b,Denominator,74.12903226,E.M.30bDenominator
QXU,QXU,Jul-24,current_actuals,E.M.30b,Numerator,50.38709678,E.M.30bNumerator
QXU,QXU,Jul-24,current_actuals,E.M.30b,Percentage,67.97214970144546,E.M.30bPercentage
QKS,QKS,Jun-24,current_actuals,E.M.30,Count,2926.0666667,E.M.30Count
QKS,QKS,Jun-24,current_actuals,E.M.30,Denominator,2926.0666667,E.M.30Denominator
QKS,QKS,Jun-24,current_actuals,E.M.30,Numerator,2638.5,E.M.30Numerator
QKS,QKS,Jun-24,current_actuals,E.M.30,Percentage,90.172244878333,E.M.30Percentage
QNX,QNX,Nov-24,current_actuals,E.M.30,Count,2590.2666667000003,E.M.30Count
QNX,QNX,Nov-24,current_actuals,E.M.30,Denominator,2590.2666667000003,E.M.30Denominator
QNX,QNX,Nov-24,current_actuals,E.M.30,Numerator,2481.70000033,E.M.30Numerator
QNX,QNX,Nov-24,current_actuals,E.M.30,Percentage,95.80866835968229,E.M.30Percentage
QRL,QRL,Jun-24,current_actuals,E.M.30,Count,3337.866667,E.M.30Count
QRL,QRL,Jun-24,current_actuals,E.M.30,Denominator,3337.866667,E.M.30Denominator
QRL,QRL,Jun-24,current_actuals,E.M.30,Numerator,3088.5000003,E.M.30Numerator
QRL,QRL,Jun-24,current_actuals,E.M.30,Percentage,92.5291603416824,E.M.30Percentage
QU9,QU9,Jun-24,current_actuals,E.M.30,Count,2013.7,E.M.30Count
QU9,QU9,Jun-24,current_actuals,E.M.30,Denominator,2013.7,E.M.30Denominator
QU9,QU9,Jun-24,current_actuals,E.M.30,Numerator,1872.4333333,E.M.30Numerator
QU9,QU9,Jun-24,current_actuals,E.M.30,Percentage,92.98472132393107,E.M.30Percentage
QU9,QU9,Oct-24,current_actuals,E.M.30h,Denominator,6.0322580640000005,E.M.30hDenominator
QNQ,QNQ,Jun-24,current_actuals,E.M.30,Count,1279.133333,E.M.30Count
QNQ,QNQ,Jun-24,current_actuals,E.M.30,Denominator,1279.133333,E.M.30Denominator
QNQ,QNQ,Jun-24,current_actuals,E.M.30,Numerator,1179.6,E.M.30Numerator
QNQ,QNQ,Jun-24,current_actuals,E.M.30,Percentage,92.21868976187488,E.M.30Percentage
QXU,QXU,Jun-24,current_actuals,E.M.30,Count,1616.5999999,E.M.30Count
QXU,QXU,Jun-24,current_actuals,E.M.30,Denominator,1616.5999999,E.M.30Denominator
QXU,QXU,Jun-24,current_actuals,E.M.30,Numerator,1528,E.M.30Numerator
QXU,QXU,Jun-24,current_actuals,E.M.30,Percentage,94.51936162900651,E.M.30Percentage
QNX,QNX,Jun-24,current_actuals,E.M.30a,Denominator,2504.23333333,E.M.30aDenominator
QNX,QNX,Jun-24,current_actuals,E.M.30a,Numerator,2396.10000003,E.M.30aNumerator
QNX,QNX,Jun-24,current_actuals,E.M.30a,Percentage,95.68197851770427,E.M.30aPercentage
QKS,QKS,Jun-24,current_actuals,E.M.30g,Denominator,2694.0999997,E.M.30gDenominator
QU9,QU9,Oct-24,current_actuals,E.M.30j,Denominator,1.516129032,E.M.30jDenominator
QKS,QKS,Jun-24,current_actuals,E.M.30h,Denominator,71.66666667,E.M.30hDenominator
QRL,QRL,Oct-24,current_actuals,E.M.30h,Denominator,166.06451613000002,E.M.30hDenominator
QKS,QKS,Jun-24,current_actuals,E.M.30i,Denominator,159.93333333,E.M.30iDenominator
QU9,QU9,Oct-24,current_actuals,E.M.30a,Denominator,1808.096774264,E.M.30aDenominator
QU9,QU9,Oct-24,current_actuals,E.M.30a,Numerator,1719.516129,E.M.30aNumerator
QU9,QU9,Oct-24,current_actuals,E.M.30a,Percentage,95.10089025516582,E.M.30aPercentage
QRL,QRL,Jun-24,current_actuals,E.M.30g,Denominator,2997.9333333,E.M.30gDenominator
QKS,QKS,Jun-24,current_actuals,E.M.30j,Denominator,0.366666666,E.M.30jDenominator
QU9,QU9,Jun-24,current_actuals,E.M.30g,Denominator,1828.6666667,E.M.30gDenominator
QNQ,QNQ,Jun-24,current_actuals,E.M.30g,Denominator,1153.966667,E.M.30gDenominator
QXU,QXU,Jun-24,current_actuals,E.M.30g,Denominator,1486.0666666,E.M.30gDenominator
QU9,QU9,Jun-24,current_actuals,E.M.30h,Denominator,8.066666667,E.M.30hDenominator
QNQ,QNQ,Jun-24,current_actuals,E.M.30h,Denominator,78.2,E.M.30hDenominator
QXU,QXU,Jun-24,current_actuals,E.M.30h,Denominator,55.93333333,E.M.30hDenominator
QNX,QNX,Oct-24,current_actuals,E.M.30j,Denominator,0.193548387,E.M.30jDenominator
QRL,QRL,Jun-24,current_actuals,E.M.30i,Denominator,183.1,E.M.30iDenominator
QU9,QU9,Jun-24,current_actuals,E.M.30i,Denominator,175,E.M.30iDenominator
QU9,QU9,May-24,current_actuals,E.M.30i,Denominator,174.90322580999998,E.M.30iDenominator
QNQ,QNQ,Jun-24,current_actuals,E.M.30i,Denominator,46.96666667,E.M.30iDenominator
QXU,QXU,Jun-24,current_actuals,E.M.30i,Denominator,74.6,E.M.30iDenominator
QKS,QKS,Jun-24,current_actuals,E.M.30a,Denominator,2765.76666637,E.M.30aDenominator
QKS,QKS,Jun-24,current_actuals,E.M.30a,Numerator,2520.9,E.M.30aNumerator
QKS,QKS,Jun-24,current_actuals,E.M.30a,Percentage,91.14651755162768,E.M.30aPercentage
QNQ,QNQ,Jun-24,current_actuals,E.M.30j,Denominator,0,E.M.30jDenominator
QXU,QXU,Jun-24,current_actuals,E.M.30j,Denominator,0,E.M.30jDenominator
QKS,QKS,Jun-24,current_actuals,E.M.30b,Denominator,160.299999996,E.M.30bDenominator
QKS,QKS,Jun-24,current_actuals,E.M.30b,Numerator,117.6,E.M.30bNumerator
QKS,QKS,Jun-24,current_actuals,E.M.30b,Percentage,73.36244541667779,E.M.30bPercentage
QU9,QU9,Sep-24,current_actuals,E.M.30h,Denominator,15.100000003,E.M.30hDenominator
QNX,QNX,May-24,current_actuals,E.M.30i,Denominator,103.09677419,E.M.30iDenominator
QRL,QRL,Jun-24,current_actuals,E.M.30a,Denominator,3154.76666664,E.M.30aDenominator
QRL,QRL,Jun-24,current_actuals,E.M.30a,Numerator,2966.0333330000003,E.M.30aNumerator
QRL,QRL,Jun-24,current_actuals,E.M.30a,Percentage,94.01751845435177,E.M.30aPercentage
QNX,QNX,May-24,current_actuals,E.M.30j,Denominator,0.225806452,E.M.30jDenominator
QKS,QKS,May-24,current_actuals,E.M.30,Count,2950.2580644,E.M.30Count
QKS,QKS,May-24,current_actuals,E.M.30,Denominator,2950.2580644,E.M.30Denominator
QKS,QKS,May-24,current_actuals,E.M.30,Numerator,2690.9354841,E.M.30Numerator
QKS,QKS,May-24,current_actuals,E.M.30,Percentage,91.21017298692686,E.M.30Percentage
QU9,QU9,Jun-24,current_actuals,E.M.30a,Denominator,1836.7333333669999,E.M.30aDenominator
QU9,QU9,Jun-24,current_actuals,E.M.30a,Numerator,1741.5,E.M.30aNumerator
QU9,QU9,Jun-24,current_actuals,E.M.30a,Percentage,94.81507023164744,E.M.30aPercentage
QNQ,QNQ,Jun-24,current_actuals,E.M.30a,Denominator,1232.166667,E.M.30aDenominator
QNQ,QNQ,Jun-24,current_actuals,E.M.30a,Numerator,1151.3,E.M.30aNumerator
QNQ,QNQ,Jun-24,current_actuals,E.M.30a,Percentage,93.43703500786229,E.M.30aPercentage
QXU,QXU,Jun-24,current_actuals,E.M.30a,Denominator,1541.99999993,E.M.30aDenominator
QXU,QXU,Jun-24,current_actuals,E.M.30a,Numerator,1479.7,E.M.30aNumerator
QXU,QXU,Jun-24,current_actuals,E.M.30a,Percentage,95.95979248165835,E.M.30aPercentage
QRL,QRL,Jun-24,current_actuals,E.M.30b,Numerator,122.466666663,E.M.30bNumerator
QU9,QU9,Jun-24,current_actuals,E.M.30b,Denominator,176.966666667,E.M.30bDenominator
QU9,QU9,Jun-24,current_actuals,E.M.30b,Numerator,130.93333333,E.M.30bNumerator
QU9,QU9,Jun-24,current_actuals,E.M.30b,Percentage,73.98756827825582,E.M.30bPercentage
QNQ,QNQ,Jun-24,current_actuals,E.M.30b,Denominator,46.96666667,E.M.30bDenominator
QNQ,QNQ,Jun-24,current_actuals,E.M.30b,Numerator,28.3,E.M.30bNumerator
QNQ,QNQ,Jun-24,current_actuals,E.M.30b,Percentage,60.25550035058514,E.M.30bPercentage
QXU,QXU,Jun-24,current_actuals,E.M.30b,Denominator,74.6,E.M.30bDenominator
QXU,QXU,Jun-24,current_actuals,E.M.30b,Numerator,48.3,E.M.30bNumerator
QXU,QXU,Jun-24,current_actuals,E.M.30b,Percentage,64.74530831099196,E.M.30bPercentage
QRL,QRL,Sep-24,current_actuals,E.M.30,Count,3334.8333334,E.M.30Count
QRL,QRL,Sep-24,current_actuals,E.M.30,Denominator,3334.8333334,E.M.30Denominator
QRL,QRL,Sep-24,current_actuals,E.M.30,Numerator,3149.3666667,E.M.30Numerator
QRL,QRL,Sep-24,current_actuals,E.M.30,Percentage,94.43850267290843,E.M.30Percentage
QNX,QNX,Oct-24,current_actuals,E.M.30a,Denominator,2488.19354842,E.M.30aDenominator
QNX,QNX,Oct-24,current_actuals,E.M.30a,Numerator,2402.16128984,E.M.30aNumerator
QNX,QNX,Oct-24,current_actuals,E.M.30a,Percentage,96.54238077119722,E.M.30aPercentage
QNX,QNX,May-24,current_actuals,E.M.30a,Denominator,2528.64516159,E.M.30aDenominator
QNX,QNX,May-24,current_actuals,E.M.30a,Numerator,2434.4838705800003,E.M.30aNumerator
QNX,QNX,May-24,current_actuals,E.M.30a,Percentage,96.27621572056431,E.M.30aPercentage
QRL,QRL,Nov-24,current_actuals,E.M.30h,Denominator,168.93333332999998,E.M.30hDenominator
QKS,QKS,May-24,current_actuals,E.M.30g,Denominator,2700.7741934,E.M.30gDenominator
QU9,QU9,May-24,current_actuals,E.M.30,Count,2050.2580647,E.M.30Count
QU9,QU9,May-24,current_actuals,E.M.30,Denominator,2050.2580647,E.M.30Denominator
QU9,QU9,May-24,current_actuals,E.M.30,Numerator,1922.4838709,E.M.30Numerator
QU9,QU9,May-24,current_actuals,E.M.30,Percentage,93.76789702721173,E.M.30Percentage
QNQ,QNQ,May-24,current_actuals,E.M.30,Count,1300.16129,E.M.30Count
QNQ,QNQ,May-24,current_actuals,E.M.30,Denominator,1300.16129,E.M.30Denominator
QNQ,QNQ,May-24,current_actuals,E.M.30,Numerator,1180.258065,E.M.30Numerator
QNQ,QNQ,May-24,current_actuals,E.M.30,Percentage,90.77781918887925,E.M.30Percentage
QXU,QXU,May-24,current_actuals,E.M.30,Count,1646.7419355,E.M.30Count
QXU,QXU,May-24,current_actuals,E.M.30,Denominator,1646.7419355,E.M.30Denominator
QXU,QXU,May-24,current_actuals,E.M.30,Numerator,1564.0645161,E.M.30Numerator
QXU,QXU,May-24,current_actuals,E.M.30,Percentage,94.97933357876767,E.M.30Percentage
QKS,QKS,May-24,current_actuals,E.M.30h,Denominator,87.87096774,E.M.30hDenominator
QKS,QKS,May-24,current_actuals,E.M.30i,Denominator,159.93548386999998,E.M.30iDenominator
QKS,QKS,May-24,current_actuals,E.M.30j,Denominator,1.677419355,E.M.30jDenominator
QRL,QRL,May-24,current_actuals,E.M.30g,Denominator,3001.5161289,E.M.30gDenominator
QU9,QU9,May-24,current_actuals,E.M.30g,Denominator,1862.2580645,E.M.30gDenominator
QNQ,QNQ,May-24,current_actuals,E.M.30g,Denominator,1153.258065,E.M.30gDenominator
QXU,QXU,May-24,current_actuals,E.M.30g,Denominator,1507.3870968,E.M.30gDenominator
QRL,QRL,May-24,current_actuals,E.M.30h,Denominator,182.64516129,E.M.30hDenominator
QU9,QU9,May-24,current_actuals,E.M.30h,Denominator,10.064516129,E.M.30hDenominator
QNQ,QNQ,May-24,current_actuals,E.M.30h,Denominator,99.4516129,E.M.30hDenominator
QXU,QXU,May-24,current_actuals,E.M.30h,Denominator,64.51612903,E.M.30hDenominator
QRL,QRL,May-24,current_actuals,E.M.30i,Denominator,182.29032258,E.M.30iDenominator
QNQ,QNQ,May-24,current_actuals,E.M.30i,Denominator,47.12903226,E.M.30iDenominator
QXU,QXU,May-24,current_actuals,E.M.30i,Denominator,74.83870968,E.M.30iDenominator
QNX,QNX,Nov-24,current_actuals,E.M.30i,Denominator,106.76666667,E.M.30iDenominator
QKS,QKS,May-24,current_actuals,E.M.30a,Denominator,2788.64516114,E.M.30aDenominator
QKS,QKS,May-24,current_actuals,E.M.30a,Numerator,2573.7096774,E.M.30aNumerator
QKS,QKS,May-24,current_actuals,E.M.30a,Percentage,92.29247640627989,E.M.30aPercentage
QU9,QU9,May-24,current_actuals,E.M.30j,Denominator,3.032258065,E.M.30jDenominator
QNQ,QNQ,May-24,current_actuals,E.M.30j,Denominator,0.322580645,E.M.30jDenominator
QXU,QXU,May-24,current_actuals,E.M.30j,Denominator,0,E.M.30jDenominator
QNX,QNX,Nov-24,current_actuals,E.M.30j,Denominator,0.5,E.M.30jDenominator
QKS,QKS,May-24,current_actuals,E.M.30b,Denominator,161.612903225,E.M.30bDenominator
QKS,QKS,May-24,current_actuals,E.M.30b,Numerator,117.22580645,E.M.30bNumerator
QKS,QKS,May-24,current_actuals,E.M.30b,Percentage,72.53493013908451,E.M.30bPercentage
QU9,QU9,Nov-24,current_actuals,E.M.30b,Denominator,176.06666667000002,E.M.30bDenominator
QU9,QU9,Nov-24,current_actuals,E.M.30b,Numerator,151.43333333,E.M.30bNumerator
QU9,QU9,Nov-24,current_actuals,E.M.30b,Percentage,86.00908746334704,E.M.30bPercentage
QKS,QKS,Nov-24,current_actuals,E.M.30,Count,2840.2,E.M.30Count
QKS,QKS,Nov-24,current_actuals,E.M.30,Denominator,2840.2,E.M.30Denominator
QKS,QKS,Nov-24,current_actuals,E.M.30,Numerator,2637.2333332999997,E.M.30Numerator
QKS,QKS,Nov-24,current_actuals,E.M.30,Percentage,92.85378963805366,E.M.30Percentage
QU9,QU9,Nov-24,current_actuals,E.M.30,Count,2000.0666667,E.M.30Count
QU9,QU9,Nov-24,current_actuals,E.M.30,Denominator,2000.0666667,E.M.30Denominator
QU9,QU9,Nov-24,current_actuals,E.M.30,Numerator,1875.3333333,E.M.30Numerator
QU9,QU9,Nov-24,current_actuals,E.M.30,Percentage,93.76354121206354,E.M.30Percentage
QNX,QNX,Nov-24,current_actuals,E.M.30a,Denominator,2482.99999967,E.M.30aDenominator
QNX,QNX,Nov-24,current_actuals,E.M.30a,Numerator,2393.33333367,E.M.30aNumerator
QNX,QNX,Nov-24,current_actuals,E.M.30a,Percentage,96.38877704341856,E.M.30aPercentage
QU9,QU9,May-24,current_actuals,E.M.30a,Denominator,1872.322580629,E.M.30aDenominator
QU9,QU9,May-24,current_actuals,E.M.30a,Numerator,1776.5483872,E.M.30aNumerator
QU9,QU9,May-24,current_actuals,E.M.30a,Percentage,94.8847386438706,E.M.30aPercentage
QNQ,QNQ,May-24,current_actuals,E.M.30a,Denominator,1252.7096779,E.M.30aDenominator
QNQ,QNQ,May-24,current_actuals,E.M.30a,Numerator,1148.451613,E.M.30aNumerator
QNQ,QNQ,May-24,current_actuals,E.M.30a,Percentage,91.67739606875435,E.M.30aPercentage
QXU,QXU,May-24,current_actuals,E.M.30a,Denominator,1571.90322583,E.M.30aDenominator
QXU,QXU,May-24,current_actuals,E.M.30a,Numerator,1515.8387097,E.M.30aNumerator
QXU,QXU,May-24,current_actuals,E.M.30a,Percentage,96.43333538549125,E.M.30aPercentage
QRL,QRL,May-24,current_actuals,E.M.30b,Numerator,128.709677419,E.M.30bNumerator
QNX,QNX,Nov-24,current_actuals,E.M.30b,Denominator,107.26666667,E.M.30bDenominator
QNX,QNX,Nov-24,current_actuals,E.M.30b,Numerator,88.366666667,E.M.30bNumerator
QNX,QNX,Nov-24,current_actuals,E.M.30b,Percentage,82.38036047009383,E.M.30bPercentage
QU9,QU9,May-24,current_actuals,E.M.30b,Denominator,177.935483875,E.M.30bDenominator
QU9,QU9,May-24,current_actuals,E.M.30b,Numerator,145.93548386999998,E.M.30bNumerator
QU9,QU9,May-24,current_actuals,E.M.30b,Percentage,82.01595358715518,E.M.30bPercentage
QNQ,QNQ,May-24,current_actuals,E.M.30b,Denominator,47.451612905000005,E.M.30bDenominator
QNQ,QNQ,May-24,current_actuals,E.M.30b,Numerator,31.80645161,E.M.30bNumerator
QNQ,QNQ,May-24,current_actuals,E.M.30b,Percentage,67.0292318064673,E.M.30bPercentage
QXU,QXU,May-24,current_actuals,E.M.30b,Denominator,74.83870968,E.M.30bDenominator
QXU,QXU,May-24,current_actuals,E.M.30b,Numerator,48.22580646,E.M.30bNumerator
QXU,QXU,May-24,current_actuals,E.M.30b,Percentage,64.43965518139863,E.M.30bPercentage
QNX,QNX,Sep-24,current_actuals,E.M.30b,Denominator,103.266666666,E.M.30bDenominator
QNX,QNX,Sep-24,current_actuals,E.M.30b,Numerator,75.03333333,E.M.30bNumerator
QNX,QNX,Sep-24,current_actuals,E.M.30b,Percentage,72.65978050079185,E.M.30bPercentage
QKS,QKS,Nov-24,current_actuals,E.M.30g,Denominator,2628.7666667,E.M.30gDenominator
QNQ,QNQ,Nov-24,current_actuals,E.M.30,Count,1263.466667,E.M.30Count
QNQ,QNQ,Nov-24,current_actuals,E.M.30,Denominator,1263.466667,E.M.30Denominator
QNQ,QNQ,Nov-24,current_actuals,E.M.30,Numerator,1155.433333,E.M.30Numerator
QNQ,QNQ,Nov-24,current_actuals,E.M.30,Percentage,91.44945119474212,E.M.30Percentage
QXU,QXU,Nov-24,current_actuals,E.M.30,Count,1583.7333333,E.M.30Count
QXU,QXU,Nov-24,current_actuals,E.M.30,Denominator,1583.7333333,E.M.30Denominator
QXU,QXU,Nov-24,current_actuals,E.M.30,Numerator,1522.6,E.M.30Numerator
QXU,QXU,Nov-24,current_actuals,E.M.30,Percentage,96.13992254790664,E.M.30Percentage
QKS,QKS,Nov-24,current_actuals,E.M.30h,Denominator,62.76666667,E.M.30hDenominator
QNX,QNX,Oct-24,current_actuals,E.M.30i,Denominator,104.80645161,E.M.30iDenominator
QKS,QKS,Nov-24,current_actuals,E.M.30i,Denominator,145.6,E.M.30iDenominator
QNX,QNX,Sep-24,current_actuals,E.M.30h,Denominator,73.66666667,E.M.30hDenominator
QKS,QKS,Nov-24,current_actuals,E.M.30j,Denominator,3.066666666,E.M.30jDenominator
QRL,QRL,Nov-24,current_actuals,E.M.30g,Denominator,3014.266667,E.M.30gDenominator
QU9,QU9,Nov-24,current_actuals,E.M.30g,Denominator,1806.6,E.M.30gDenominator
QNQ,QNQ,Nov-24,current_actuals,E.M.30g,Denominator,1138.9,E.M.30gDenominator
QXU,QXU,Nov-24,current_actuals,E.M.30g,Denominator,1460.8999999,E.M.30gDenominator
QU9,QU9,Nov-24,current_actuals,E.M.30h,Denominator,17.399999997,E.M.30hDenominator
QNQ,QNQ,Nov-24,current_actuals,E.M.30h,Denominator,70.56666667,E.M.30hDenominator
QXU,QXU,Nov-24,current_actuals,E.M.30h,Denominator,50.63333333,E.M.30hDenominator
QNQ,QNQ,Nov-24,current_actuals,E.M.30i,Denominator,54,E.M.30iDenominator
QXU,QXU,Nov-24,current_actuals,E.M.30i,Denominator,71.96666667,E.M.30iDenominator
QKS,QKS,Nov-24,current_actuals,E.M.30a,Denominator,2691.53333337,E.M.30aDenominator
QKS,QKS,Nov-24,current_actuals,E.M.30a,Numerator,2526.2,E.M.30aNumerator
QKS,QKS,Nov-24,current_actuals,E.M.30a,Percentage,93.85728085473902,E.M.30aPercentage
QU9,QU9,Nov-24,current_actuals,E.M.30j,Denominator,0,E.M.30jDenominator
QRL,QRL,Sep-24,current_actuals,E.M.30a,Denominator,3150.7333333,E.M.30aDenominator
QRL,QRL,Sep-24,current_actuals,E.M.30a,Numerator,3024.3666663,E.M.30aNumerator
QRL,QRL,Sep-24,current_actuals,E.M.30a,Percentage,95.98929348718805,E.M.30aPercentage
QNQ,QNQ,Nov-24,current_actuals,E.M.30j,Denominator,0,E.M.30jDenominator
QXU,QXU,Nov-24,current_actuals,E.M.30j,Denominator,0.233333333,E.M.30jDenominator
QKS,QKS,Nov-24,current_actuals,E.M.30b,Denominator,148.666666666,E.M.30bDenominator
QKS,QKS,Nov-24,current_actuals,E.M.30b,Numerator,111.03333334,E.M.30bNumerator
QKS,QKS,Nov-24,current_actuals,E.M.30b,Percentage,74.68609865952774,E.M.30bPercentage
QRL,QRL,Sep-24,current_actuals,E.M.30h,Denominator,158.3,E.M.30hDenominator
QU9,QU9,Oct-24,current_actuals,E.M.30b,Denominator,173.00000000199998,E.M.30bDenominator
QU9,QU9,Oct-24,current_actuals,E.M.30b,Numerator,145.41935483999998,E.M.30bNumerator
QU9,QU9,Oct-24,current_actuals,E.M.30b,Percentage,84.05743054238084,E.M.30bPercentage
QKS,QKS,Oct-24,current_actuals,E.M.30,Count,2839.9032255,E.M.30Count
QKS,QKS,Oct-24,current_actuals,E.M.30,Denominator,2839.9032255,E.M.30Denominator
QKS,QKS,Oct-24,current_actuals,E.M.30,Numerator,2628.1612905,E.M.30Numerator
QKS,QKS,Oct-24,current_actuals,E.M.30,Percentage,92.5440439977415,E.M.30Percentage
QRL,QRL,Nov-24,current_actuals,E.M.30a,Denominator,3183.20000033,E.M.30aDenominator
QRL,QRL,Nov-24,current_actuals,E.M.30a,Numerator,3064.833333,E.M.30aNumerator
QRL,QRL,Nov-24,current_actuals,E.M.30a,Percentage,96.2815196243488,E.M.30aPercentage
QU9,QU9,Nov-24,current_actuals,E.M.30a,Denominator,1823.999999997,E.M.30aDenominator
QU9,QU9,Nov-24,current_actuals,E.M.30a,Numerator,1723.9,E.M.30aNumerator
QU9,QU9,Nov-24,current_actuals,E.M.30a,Percentage,94.51206140366423,E.M.30aPercentage
QNQ,QNQ,Nov-24,current_actuals,E.M.30a,Denominator,1209.46666667,E.M.30aDenominator
QNQ,QNQ,Nov-24,current_actuals,E.M.30a,Numerator,1115.566667,E.M.30aNumerator
QNQ,QNQ,Nov-24,current_actuals,E.M.30a,Percentage,92.23624740907222,E.M.30aPercentage
QXU,QXU,Nov-24,current_actuals,E.M.30a,Denominator,1511.53333323,E.M.30aDenominator
