icb_code,org_code,dimension_name,planning_ref,measure_type,ref_key,source,total_var,perc_var
QXU,QXU,Sep-24,E.M.30b,Percentage,E.M.30bPercentage,June24_plan,-11.621534485863918,-11.621534485863918
QXU,QXU,Sep-24,E.M.30b,Percentage,E.M.30bPercentage,march24_plan,-11.621534485863918,-11.621534485863918
QXU,QXU,Sep-24,E.M.30b,Percentage,E.M.30bPercentage,may24_plan,-11.621534485863918,-11.621534485863918
Y59,Y59,Apr-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,592,0.15782458011197015
Y59,Y59,Apr-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,607,0.16247323340471093
Y59,Y59,Apr-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,592,0.15782458011197015
Y59,Y59,Apr-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,375,0.14081862561021405
Y59,Y59,Apr-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,382,0.1438253012048193
Y59,Y59,Apr-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,375,0.14081862561021405
Y59,Y59,Apr-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-1.0427551655117782,-1.0427551655117782
Y59,Y59,Apr-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-1.1404307603709896,-1.1404307603709896
Y59,Y59,Apr-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-1.0427551655117782,-1.0427551655117782
Y59,Y59,Aug-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,322,0.0775716694772344
Y59,Y59,Aug-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,229,0.05395852968897267
Y59,Y59,Aug-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,322,0.0775716694772344
Y59,Y59,Aug-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,180,0.05954349983460139
Y59,Y59,Aug-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,141,0.04604833442194644
Y59,Y59,Aug-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,180,0.05954349983460139
Y59,Y59,Aug-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-1.2184027907373007,-1.2184027907373007
Y59,Y59,Aug-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-0.5414938052232117,-0.5414938052232117
Y59,Y59,Aug-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-1.2184027907373007,-1.2184027907373007
Y59,Y59,Jul-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,842,0.20581764849670006
Y59,Y59,Jul-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,821,0.19965953307392997
Y59,Y59,Jul-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,842,0.20581764849670006
Y59,Y59,Jul-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,458,0.1504599211563732
Y59,Y59,Jul-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,451,0.14782038675843986
Y59,Y59,Jul-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,458,0.1504599211563732
Y59,Y59,Jul-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-3.4159521999585394,-3.4159521999585394
Y59,Y59,Jul-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-3.2061876223101677,-3.2061876223101677
Y59,Y59,Jul-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-3.4159521999585394,-3.4159521999585394
Y59,Y59,Jun-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,58,0.013351749539594844
Y59,Y59,Jun-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,39,0.00893880357552143
Y59,Y59,Jun-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,58,0.013351749539594844
Y59,Y59,Jun-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,-46,-0.01464968152866242
Y59,Y59,Jun-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,-39,-0.012448132780082987
Y59,Y59,Jun-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,-46,-0.01464968152866242
Y59,Y59,Jun-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-1.9973760462137164,-1.9973760462137164
Y59,Y59,Jun-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-1.5221551931419555,-1.5221551931419555
Y59,Y59,Jun-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-1.9973760462137164,-1.9973760462137164
Y59,Y59,May-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,481,0.11714564052605943
Y59,Y59,May-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,469,0.11389023797960175
Y59,Y59,May-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,481,0.11714564052605943
Y59,Y59,May-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,208,0.07123287671232877
Y59,Y59,May-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,290,0.102184637068358
Y59,Y59,May-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,208,0.07123287671232877
Y59,Y59,May-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-2.9227222658838627,-2.9227222658838627
Y59,Y59,May-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-0.7242314232855733,-0.7242314232855733
Y59,Y59,May-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-2.9227222658838627,-2.9227222658838627
Y59,Y59,Oct-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,387,0.08773520743595556
Y59,Y59,Oct-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,117,0.0249946592608417
Y59,Y59,Oct-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,387,0.08773520743595556
Y59,Y59,Oct-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,131,0.040419623572971304
Y59,Y59,Oct-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,72,0.02181818181818182
Y59,Y59,Oct-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,131,0.040419623572971304
Y59,Y59,Oct-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-3.1961193684854408,-3.1961193684854408
Y59,Y59,Oct-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-0.21847385495576077,-0.21847385495576077
Y59,Y59,Oct-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-3.1961193684854408,-3.1961193684854408
Y59,Y59,Sep-24,E.B.35,Denominator,E.B.35Denominator,June24_plan,269,0.0650858940237116
Y59,Y59,Sep-24,E.B.35,Denominator,E.B.35Denominator,march24_plan,309,0.07549474712924505
Y59,Y59,Sep-24,E.B.35,Denominator,E.B.35Denominator,may24_plan,269,0.0650858940237116
Y59,Y59,Sep-24,E.B.35,Numerator,E.B.35Numerator,June24_plan,85,0.02826737612238111
Y59,Y59,Sep-24,E.B.35,Numerator,E.B.35Numerator,march24_plan,196,0.06767955801104972
Y59,Y59,Sep-24,E.B.35,Numerator,E.B.35Numerator,may24_plan,85,0.02826737612238111
Y59,Y59,Sep-24,E.B.35,Percentage,E.B.35Percentage,June24_plan,-2.5150677721331363,-2.5150677721331363
Y59,Y59,Sep-24,E.B.35,Percentage,E.B.35Percentage,march24_plan,-0.5141478347636053,-0.5141478347636053
Y59,Y59,Sep-24,E.B.35,Percentage,E.B.35Percentage,may24_plan,-2.5150677721331363,-2.5150677721331363
Y59,Y59,Apr-24,E.B.27,Denominator,E.B.27Denominator,June24_plan,-121,-0.0028156559780332293
Y59,Y59,Apr-24,E.B.27,Denominator,E.B.27Denominator,march24_plan,-134,-0.0031172214855654033
Y59,Y59,Apr-24,E.B.27,Denominator,E.B.27Denominator,may24_plan,-121,-0.0028156559780332293
Y59,Y59,Apr-24,E.B.27,Numerator,E.B.27Numerator,June24_plan,-739,-0.022782624780343434
Y59,Y59,Apr-24,E.B.27,Numerator,E.B.27Numerator,march24_plan,-713,-0.021998704143654933
Y59,Y59,Apr-24,E.B.27,Numerator,E.B.27Numerator,may24_plan,-739,-0.022782624780343434
Y59,Y59,Apr-24,E.B.27,Percentage,E.B.27Percentage,June24_plan,-1.511372755794298,-1.511372755794298
Y59,Y59,Apr-24,E.B.27,Percentage,E.B.27Percentage,march24_plan,-1.4280627597399018,-1.4280627597399018
Y59,Y59,Apr-24,E.B.27,Percentage,E.B.27Percentage,may24_plan,-1.511372755794298,-1.511372755794298
Y59,Y59,Aug-24,E.B.27,Denominator,E.B.27Denominator,June24_plan,-3615,-0.08018721440929862
Y59,Y59,Aug-24,E.B.27,Denominator,E.B.27Denominator,march24_plan,-4065,-0.08927787050865325
Y59,Y59,Aug-24,E.B.27,Denominator,E.B.27Denominator,may24_plan,-3615,-0.08018721440929862
Y59,Y59,Aug-24,E.B.27,Numerator,E.B.27Numerator,June24_plan,-2721,-0.07945917532998481
Y59,Y59,Aug-24,E.B.27,Numerator,E.B.27Numerator,march24_plan,-2996,-0.08679278078739246
Y59,Y59,Aug-24,E.B.27,Numerator,E.B.27Numerator,may24_plan,-2721,-0.07945917532998481
Y59,Y59,Aug-24,E.B.27,Percentage,E.B.27Percentage,June24_plan,0.06012243526664918,0.06012243526664918
Y59,Y59,Aug-24,E.B.27,Percentage,E.B.27Percentage,march24_plan,0.20687007038898741,0.20687007038898741
Y59,Y59,Aug-24,E.B.27,Percentage,E.B.27Percentage,may24_plan,0.06012243526664918,0.06012243526664918
Y59,Y59,Jul-24,E.B.27,Denominator,E.B.27Denominator,June24_plan,939,0.02017792676637442
Y59,Y59,Jul-24,E.B.27,Denominator,E.B.27Denominator,march24_plan,1094,0.02358724477695608
Y59,Y59,Jul-24,E.B.27,Denominator,E.B.27Denominator,may24_plan,939,0.02017792676637442
Y59,Y59,Jul-24,E.B.27,Numerator,E.B.27Numerator,June24_plan,499,0.013947898032200357
Y59,Y59,Jul-24,E.B.27,Numerator,E.B.27Numerator,march24_plan,695,0.01953344575604272
Y59,Y59,Jul-24,E.B.27,Numerator,E.B.27Numerator,may24_plan,499,0.013947898032200357
Y59,Y59,Jul-24,E.B.27,Percentage,E.B.27Percentage,June24_plan,-0.4694797430096145,-0.4694797430096145
Y59,Y59,Jul-24,E.B.27,Percentage,E.B.27Percentage,march24_plan,-0.30381078286276875,-0.30381078286276875
Y59,Y59,Jul-24,E.B.27,Percentage,E.B.27Percentage,may24_plan,-0.4694797430096145,-0.4694797430096145
Y59,Y59,Jun-24,E.B.27,Denominator,E.B.27Denominator,June24_plan,-746,-0.017215914335825717
Y59,Y59,Jun-24,E.B.27,Denominator,E.B.27Denominator,march24_plan,-404,-0.009397534310304722
Y59,Y59,Jun-24,E.B.27,Denominator,E.B.27Denominator,may24_plan,-746,-0.017215914335825717
Y59,Y59,Jun-24,E.B.27,Numerator,E.B.27Numerator,June24_plan,-1226,-0.03687328942223826
Y59,Y59,Jun-24,E.B.27,Numerator,E.B.27Numerator,march24_plan,-902,-0.027395596051632498
Y59,Y59,Jun-24,E.B.27,Numerator,E.B.27Numerator,may24_plan,-1226,-0.03687328942223826
Y59,Y59,Jun-24,E.B.27,Percentage,E.B.27Percentage,June24_plan,-1.5347486597664357,-1.5347486597664357
Y59,Y59,Jun-24,E.B.27,Percentage,E.B.27Percentage,march24_plan,-1.3915046795501382,-1.3915046795501382
Y59,Y59,Jun-24,E.B.27,Percentage,E.B.27Percentage,may24_plan,-1.5347486597664357,-1.5347486597664357
Y59,Y59,May-24,E.B.27,Denominator,E.B.27Denominator,June24_plan,-350,-0.007826650864285875
Y59,Y59,May-24,E.B.27,Denominator,E.B.27Denominator,march24_plan,-274,-0.0061375803597428485
Y59,Y59,May-24,E.B.27,Denominator,E.B.27Denominator,may24_plan,-350,-0.007826650864285875
Y59,Y59,May-24,E.B.27,Numerator,E.B.27Numerator,June24_plan,53,0.0015777096418896795
Y59,Y59,May-24,E.B.27,Numerator,E.B.27Numerator,march24_plan,155,0.004628109044220835
Y59,Y59,May-24,E.B.27,Numerator,E.B.27Numerator,may24_plan,53,0.0015777096418896795
Y59,Y59,May-24,E.B.27,Percentage,E.B.27Percentage,June24_plan,0.7120302068650375,0.7120302068650375
Y59,Y59,May-24,E.B.27,Percentage,E.B.27Percentage,march24_plan,0.812625265000662,0.812625265000662
Y59,Y59,May-24,E.B.27,Percentage,E.B.27Percentage,may24_plan,0.7120302068650375,0.7120302068650375
Y59,Y59,Oct-24,E.B.27,Denominator,E.B.27Denominator,June24_plan,50,0.0010712372790573112
Y59,Y59,Oct-24,E.B.27,Denominator,E.B.27Denominator,march24_plan,315,0.006787330316742082
Y59,Y59,Oct-24,E.B.27,Denominator,E.B.27Denominator,may24_plan,50,0.0010712372790573112
Y59,Y59,Oct-24,E.B.27,Numerator,E.B.27Numerator,June24_plan,424,0.011851189311568885
Y59,Y59,Oct-24,E.B.27,Numerator,E.B.27Numerator,march24_plan,704,0.019832661915091417
Y59,Y59,Oct-24,E.B.27,Numerator,E.B.27Numerator,may24_plan,424,0.011851189311568885
Y59,Y59,Oct-24,E.B.27,Percentage,E.B.27Percentage,June24_plan,0.8254132560024914,0.8254132560024914
Y59,Y59,Oct-24,E.B.27,Percentage,E.B.27Percentage,march24_plan,0.9910543301158015,0.9910543301158015
Y59,Y59,Oct-24,E.B.27,Percentage,E.B.27Percentage,may24_plan,0.8254132560024914,0.8254132560024914
Y59,Y59,Sep-24,E.B.27,Denominator,E.B.27Denominator,June24_plan,-1747,-0.03926372095113948
Y59,Y59,Sep-24,E.B.27,Denominator,E.B.27Denominator,march24_plan,-1697,-0.03818288182881829
Y59,Y59,Sep-24,E.B.27,Denominator,E.B.27Denominator,may24_plan,-1747,-0.03926372095113948
Y59,Y59,Sep-24,E.B.27,Numerator,E.B.27Numerator,June24_plan,-1770,-0.051982378854625554
Y59,Y59,Sep-24,E.B.27,Numerator,E.B.27Numerator,march24_plan,-1104,-0.03306973400431344
Y59,Y59,Sep-24,E.B.27,Numerator,E.B.27Numerator,may24_plan,-1770,-0.051982378854625554
Y59,Y59,Sep-24,E.B.27,Percentage,E.B.27Percentage,June24_plan,-1.013101040105056,-1.013101040105056
Y59,Y59,Sep-24,E.B.27,Percentage,E.B.27Percentage,march24_plan,0.39932001537714257,0.39932001537714257
Y59,Y59,Sep-24,E.B.27,Percentage,E.B.27Percentage,may24_plan,-1.013101040105056,-1.013101040105056
Y59,Y59,May-24,E.B.26a,Count,E.B.26aCount,June24_plan,6698,0.11589037303619627
Y59,Y59,May-24,E.B.26a,Count,E.B.26aCount,march24_plan,6566,0.1133476039221102
Y59,Y59,May-24,E.B.26a,Count,E.B.26aCount,may24_plan,6698,0.11589037303619627
Y59,Y59,Oct-24,E.B.26a,Count,E.B.26aCount,June24_plan,3191,0.05238963043228423
Y59,Y59,Oct-24,E.B.26a,Count,E.B.26aCount,march24_plan,3037,0.049735519054091674
Y59,Y59,Oct-24,E.B.26a,Count,E.B.26aCount,may24_plan,3191,0.05238963043228423
Y59,Y59,Jul-24,E.B.26a,Count,E.B.26aCount,June24_plan,3339,0.05512812045964866
Y59,Y59,Jul-24,E.B.26a,Count,E.B.26aCount,march24_plan,3314,0.05469278629544667
Y59,Y59,Jul-24,E.B.26a,Count,E.B.26aCount,may24_plan,3339,0.05512812045964866
Y59,Y59,Sep-24,E.B.26a,Count,E.B.26aCount,June24_plan,4707,0.08199919864815428
Y59,Y59,Sep-24,E.B.26a,Count,E.B.26aCount,march24_plan,4561,0.07925420076804114
Y59,Y59,Sep-24,E.B.26a,Count,E.B.26aCount,may24_plan,4707,0.08199919864815428
Y59,Y59,May-24,E.B.26b,Count,E.B.26bCount,June24_plan,5280,0.04823195184112687
Y59,Y59,May-24,E.B.26b,Count,E.B.26bCount,march24_plan,5403,0.04941105461462487
Y59,Y59,May-24,E.B.26b,Count,E.B.26bCount,may24_plan,5280,0.04823195184112687
Y59,Y59,Oct-24,E.B.26b,Count,E.B.26bCount,June24_plan,-1409,-0.012192694767265772
Y59,Y59,Oct-24,E.B.26b,Count,E.B.26bCount,march24_plan,-1418,-0.012269620143635892
Y59,Y59,Oct-24,E.B.26b,Count,E.B.26bCount,may24_plan,-1409,-0.012192694767265772
Y59,Y59,Jul-24,E.B.26b,Count,E.B.26bCount,June24_plan,2307,0.020787716595031494
Y59,Y59,Jul-24,E.B.26b,Count,E.B.26bCount,march24_plan,2169,0.019519965441831582
Y59,Y59,Jul-24,E.B.26b,Count,E.B.26bCount,may24_plan,2307,0.020787716595031494
Y59,Y59,Sep-24,E.B.26b,Count,E.B.26bCount,June24_plan,2936,0.02767435503482859
Y59,Y59,Sep-24,E.B.26b,Count,E.B.26bCount,march24_plan,2906,0.027383835433137646
Y59,Y59,Sep-24,E.B.26b,Count,E.B.26bCount,may24_plan,2936,0.02767435503482859
Y59,Y59,May-24,E.B.26c,Count,E.B.26cCount,June24_plan,5092,0.04559904718408869
Y59,Y59,May-24,E.B.26c,Count,E.B.26cCount,march24_plan,6112,0.05523773373460221
Y59,Y59,May-24,E.B.26c,Count,E.B.26cCount,may24_plan,5092,0.04559904718408869
Y59,Y59,Oct-24,E.B.26c,Count,E.B.26cCount,June24_plan,-678,-0.005776111773726359
Y59,Y59,Oct-24,E.B.26c,Count,E.B.26cCount,march24_plan,519,0.004467090710344887
Y59,Y59,Oct-24,E.B.26c,Count,E.B.26cCount,may24_plan,-678,-0.005776111773726359
Y59,Y59,Jun-24,E.B.26a,Count,E.B.26aCount,June24_plan,5464,0.09737841065031812
Y59,Y59,Jun-24,E.B.26a,Count,E.B.26aCount,march24_plan,5267,0.09353910634368118
Y59,Y59,Jun-24,E.B.26a,Count,E.B.26aCount,may24_plan,5464,0.09737841065031812
Y59,Y59,Jul-24,E.B.26c,Count,E.B.26cCount,June24_plan,2955,0.0260276747729735
Y59,Y59,Jul-24,E.B.26c,Count,E.B.26cCount,march24_plan,3960,0.03519124129105645
Y59,Y59,Jul-24,E.B.26c,Count,E.B.26cCount,may24_plan,2955,0.0260276747729735
Y59,Y59,Sep-24,E.B.26c,Count,E.B.26cCount,June24_plan,602,0.005511508248951715
Y59,Y59,Sep-24,E.B.26c,Count,E.B.26cCount,march24_plan,1460,0.013472611841133915
Y59,Y59,Sep-24,E.B.26c,Count,E.B.26cCount,may24_plan,602,0.005511508248951715
Y59,Y59,May-24,E.B.26d,Count,E.B.26dCount,June24_plan,-1600,-0.1628167294189478
Y59,Y59,May-24,E.B.26d,Count,E.B.26dCount,march24_plan,-1528,-0.1566376217324449
Y59,Y59,May-24,E.B.26d,Count,E.B.26dCount,may24_plan,-1600,-0.1628167294189478
Y59,Y59,Oct-24,E.B.26d,Count,E.B.26dCount,June24_plan,-1584,-0.15114503816793892
Y59,Y59,Oct-24,E.B.26d,Count,E.B.26dCount,march24_plan,-1228,-0.12129593046226787
Y59,Y59,Oct-24,E.B.26d,Count,E.B.26dCount,may24_plan,-1584,-0.15114503816793892
Y59,Y59,Jun-24,E.B.26b,Count,E.B.26bCount,June24_plan,4430,0.04177668804224821
Y59,Y59,Jun-24,E.B.26b,Count,E.B.26bCount,march24_plan,4687,0.04430768649026781
Y59,Y59,Jun-24,E.B.26b,Count,E.B.26bCount,may24_plan,4430,0.04177668804224821
Y59,Y59,Jul-24,E.B.26d,Count,E.B.26dCount,June24_plan,-1804,-0.1840816326530612
Y59,Y59,Jul-24,E.B.26d,Count,E.B.26dCount,march24_plan,-1518,-0.15955434097120033
Y59,Y59,Jul-24,E.B.26d,Count,E.B.26dCount,may24_plan,-1804,-0.1840816326530612
Y59,Y59,Sep-24,E.B.26d,Count,E.B.26dCount,June24_plan,-1763,-0.18406765504280642
Y59,Y59,Sep-24,E.B.26d,Count,E.B.26dCount,march24_plan,-1394,-0.15137365620588555
Y59,Y59,Sep-24,E.B.26d,Count,E.B.26dCount,may24_plan,-1763,-0.18406765504280642
Y59,Y59,May-24,E.B.26e,Count,E.B.26eCount,June24_plan,-656,-0.21643022104915868
Y59,Y59,May-24,E.B.26e,Count,E.B.26eCount,march24_plan,-584,-0.19736397431564717
Y59,Y59,May-24,E.B.26e,Count,E.B.26eCount,may24_plan,-656,-0.21643022104915868
Y59,Y59,Oct-24,E.B.26e,Count,E.B.26eCount,June24_plan,-654,-0.19627851140456182
Y59,Y59,Oct-24,E.B.26e,Count,E.B.26eCount,march24_plan,-499,-0.15706641485678313
Y59,Y59,Oct-24,E.B.26e,Count,E.B.26eCount,may24_plan,-654,-0.19627851140456182
Y59,Y59,Jun-24,E.B.26c,Count,E.B.26cCount,June24_plan,3116,0.029277184279016454
Y59,Y59,Jun-24,E.B.26c,Count,E.B.26cCount,march24_plan,3926,0.037170638414709196
Y59,Y59,Jun-24,E.B.26c,Count,E.B.26cCount,may24_plan,3116,0.029277184279016454
Y59,Y59,Jul-24,E.B.26e,Count,E.B.26eCount,June24_plan,-594,-0.1890515595162317
Y59,Y59,Jul-24,E.B.26e,Count,E.B.26eCount,march24_plan,-447,-0.14924874791318865
Y59,Y59,Jul-24,E.B.26e,Count,E.B.26eCount,may24_plan,-594,-0.1890515595162317
Y59,Y59,Sep-24,E.B.26e,Count,E.B.26eCount,June24_plan,-646,-0.21794871794871795
Y59,Y59,Sep-24,E.B.26e,Count,E.B.26eCount,march24_plan,-551,-0.19205298013245034
Y59,Y59,Sep-24,E.B.26e,Count,E.B.26eCount,may24_plan,-646,-0.21794871794871795
Y59,Y59,May-24,E.B.26f,Count,E.B.26fCount,June24_plan,-1088,-0.10647876296731258
Y59,Y59,May-24,E.B.26f,Count,E.B.26fCount,march24_plan,-1184,-0.11479542369594725
Y59,Y59,May-24,E.B.26f,Count,E.B.26fCount,may24_plan,-1088,-0.10647876296731258
Y59,Y59,Oct-24,E.B.26f,Count,E.B.26fCount,June24_plan,-1255,-0.11709274118305654
Y59,Y59,Oct-24,E.B.26f,Count,E.B.26fCount,march24_plan,-1134,-0.1070114183259413
Y59,Y59,Oct-24,E.B.26f,Count,E.B.26fCount,may24_plan,-1255,-0.11709274118305654
Y59,Y59,Jun-24,E.B.26d,Count,E.B.26dCount,June24_plan,-1543,-0.16848656911989518
Y59,Y59,Jun-24,E.B.26d,Count,E.B.26dCount,march24_plan,-1475,-0.16226622662266227
Y59,Y59,Jun-24,E.B.26d,Count,E.B.26dCount,may24_plan,-1543,-0.16848656911989518
Y59,Y59,Jul-24,E.B.26f,Count,E.B.26fCount,June24_plan,-1140,-0.11019816336394393
Y59,Y59,Jul-24,E.B.26f,Count,E.B.26fCount,march24_plan,-950,-0.09354997538158542
Y59,Y59,Jul-24,E.B.26f,Count,E.B.26fCount,may24_plan,-1140,-0.11019816336394393
Y59,Y59,Sep-24,E.B.26f,Count,E.B.26fCount,June24_plan,-1039,-0.10924193039638314
Y59,Y59,Sep-24,E.B.26f,Count,E.B.26fCount,march24_plan,-811,-0.08736399870731444
Y59,Y59,Sep-24,E.B.26f,Count,E.B.26fCount,may24_plan,-1039,-0.10924193039638314
Y59,Y59,May-24,E.B.26g,Count,E.B.26gCount,June24_plan,1237,0.06107134040977536
Y59,Y59,May-24,E.B.26g,Count,E.B.26gCount,march24_plan,1483,0.07411664750862113
Y59,Y59,May-24,E.B.26g,Count,E.B.26gCount,may24_plan,1237,0.06107134040977536
Y59,Y59,Oct-24,E.B.26g,Count,E.B.26gCount,June24_plan,1584,0.0757459831675593
Y59,Y59,Oct-24,E.B.26g,Count,E.B.26gCount,march24_plan,1439,0.06833831979864179
Y59,Y59,Oct-24,E.B.26g,Count,E.B.26gCount,may24_plan,1584,0.0757459831675593
Y59,Y59,Jun-24,E.B.26e,Count,E.B.26eCount,June24_plan,-523,-0.1724934036939314
Y59,Y59,Jun-24,E.B.26e,Count,E.B.26eCount,march24_plan,-459,-0.15464959568733153
Y59,Y59,Jun-24,E.B.26e,Count,E.B.26eCount,may24_plan,-523,-0.1724934036939314
Y59,Y59,Jul-24,E.B.26g,Count,E.B.26gCount,June24_plan,3099,0.14852624011502516
Y59,Y59,Jul-24,E.B.26g,Count,E.B.26gCount,march24_plan,3076,0.1472615855993872
Y59,Y59,Jul-24,E.B.26g,Count,E.B.26gCount,may24_plan,3099,0.14852624011502516
Y59,Y59,Sep-24,E.B.26g,Count,E.B.26gCount,June24_plan,1575,0.07991273022477041
Y59,Y59,Sep-24,E.B.26g,Count,E.B.26gCount,march24_plan,1505,0.07609080337731938
Y59,Y59,Sep-24,E.B.26g,Count,E.B.26gCount,may24_plan,1575,0.07991273022477041
Y59,Y59,May-24,E.B.26h,Count,E.B.26hCount,June24_plan,590,0.0850634371395617
Y59,Y59,May-24,E.B.26h,Count,E.B.26hCount,march24_plan,567,0.08147722373904297
Y59,Y59,May-24,E.B.26h,Count,E.B.26hCount,may24_plan,590,0.0850634371395617
Y59,Y59,Oct-24,E.B.26h,Count,E.B.26hCount,June24_plan,891,0.11870503597122302
Y59,Y59,Oct-24,E.B.26h,Count,E.B.26hCount,march24_plan,882,0.11736526946107785
Y59,Y59,Oct-24,E.B.26h,Count,E.B.26hCount,may24_plan,891,0.11870503597122302
Y59,Y59,Jun-24,E.B.26f,Count,E.B.26fCount,June24_plan,-1097,-0.11090890708725104
Y59,Y59,Jun-24,E.B.26f,Count,E.B.26fCount,march24_plan,-982,-0.10045008183306056
Y59,Y59,Jun-24,E.B.26f,Count,E.B.26fCount,may24_plan,-1097,-0.11090890708725104
Y59,Y59,Jul-24,E.B.26h,Count,E.B.26hCount,June24_plan,326,0.043076109936575055
Y59,Y59,Jul-24,E.B.26h,Count,E.B.26hCount,march24_plan,330,0.04362771020624009
Y59,Y59,Jul-24,E.B.26h,Count,E.B.26hCount,may24_plan,326,0.043076109936575055
Y59,Y59,Sep-24,E.B.26h,Count,E.B.26hCount,June24_plan,419,0.0594579253583085
Y59,Y59,Sep-24,E.B.26h,Count,E.B.26hCount,march24_plan,392,0.055414192818772974
Y59,Y59,Sep-24,E.B.26h,Count,E.B.26hCount,may24_plan,419,0.0594579253583085
Y59,Y59,May-24,E.B.26k,Count,E.B.26kCount,June24_plan,1479,0.0956043956043956
Y59,Y59,May-24,E.B.26k,Count,E.B.26kCount,march24_plan,1541,0.10001298026998962
Y59,Y59,May-24,E.B.26k,Count,E.B.26kCount,may24_plan,1479,0.0956043956043956
Y59,Y59,Oct-24,E.B.26k,Count,E.B.26kCount,June24_plan,807,0.05212504844335357
Y59,Y59,Oct-24,E.B.26k,Count,E.B.26kCount,march24_plan,904,0.058758531036724085
Y59,Y59,Oct-24,E.B.26k,Count,E.B.26kCount,may24_plan,807,0.05212504844335357
Y59,Y59,Jul-24,E.B.26k,Count,E.B.26kCount,June24_plan,2003,0.13094926778242677
Y59,Y59,Jul-24,E.B.26k,Count,E.B.26kCount,march24_plan,2078,0.1365219105183628
Y59,Y59,Jul-24,E.B.26k,Count,E.B.26kCount,may24_plan,2003,0.13094926778242677
Y59,Y59,Sep-24,E.B.26k,Count,E.B.26kCount,June24_plan,2110,0.14300237207726194
Y59,Y59,Sep-24,E.B.26k,Count,E.B.26kCount,march24_plan,2240,0.15316239316239316
Y59,Y59,Sep-24,E.B.26k,Count,E.B.26kCount,may24_plan,2110,0.14300237207726194
Y59,Y59,May-24,E.B.26,Count,E.B.26Count,June24_plan,17032,0.04941495272330586
Y59,Y59,May-24,E.B.26,Count,E.B.26Count,march24_plan,18376,0.053523005630168145
Y59,Y59,May-24,E.B.26,Count,E.B.26Count,may24_plan,17032,0.04941495272330586
Y59,Y59,Oct-24,E.B.26,Count,E.B.26Count,June24_plan,893,0.002464944242022745
Y59,Y59,Oct-24,E.B.26,Count,E.B.26Count,march24_plan,2502,0.0069370700721710365
Y59,Y59,Oct-24,E.B.26,Count,E.B.26Count,may24_plan,893,0.002464944242022745
Y59,Y59,Jul-24,E.B.26,Count,E.B.26Count,June24_plan,10491,0.02979585113150959
Y59,Y59,Jul-24,E.B.26,Count,E.B.26Count,march24_plan,12012,0.03426370961991015
